Id,task_1,task_2
images/train/melanoma/ISIC_0011158.jpg,0.0006542829214595258,0.0002893433265853673
images/train/melanoma/ISIC_0000276.jpg,0.0007437533349730074,0.00042843481060117483
images/train/melanoma/ISIC_0000554.jpg,0.0049471259117126465,0.003377052489668131
images/train/melanoma/ISIC_0013606.jpg,0.0017734547145664692,0.0010951684089377522
images/train/melanoma/ISIC_0010067.jpg,0.008357163518667221,0.006376801058650017
images/train/melanoma/ISIC_0012290.jpg,0.0052610114216804504,0.003793167881667614
images/train/melanoma/ISIC_0014385.jpg,0.011022570542991161,0.007630310487002134
images/train/melanoma/ISIC_0010591.jpg,0.006214132532477379,0.0040999725461006165
images/train/melanoma/ISIC_0012756.jpg,0.0004646028100978583,0.00018918303248938173
images/train/melanoma/ISIC_0009910.jpg,0.0014824292156845331,0.0011012781178578734
images/train/melanoma/ISIC_0014507.jpg,0.0028796547558158636,0.0023503999691456556
images/train/melanoma/ISIC_0001119.jpg,0.011374318040907383,0.008835118263959885
images/train/melanoma/ISIC_0001105.jpg,0.0013816808350384235,0.0008758759940974414
images/train/melanoma/ISIC_0013984.jpg,0.002621431602165103,0.0016263696597889066
images/train/melanoma/ISIC_0010080.jpg,0.004397513810545206,0.0033324318937957287
images/train/melanoma/ISIC_0011387.jpg,0.0006175704183988273,0.0003579039475880563
images/train/melanoma/ISIC_0013429.jpg,0.0009722094982862473,0.0006786565645597875
images/train/melanoma/ISIC_0010034.jpg,0.003710156539455056,0.0024777143262326717
images/train/melanoma/ISIC_0014187.jpg,0.0036363168619573116,0.0026461188681423664
images/train/melanoma/ISIC_0009882.jpg,0.001091407728381455,0.0006820224807597697
images/train/melanoma/ISIC_0000533.jpg,0.0014860007213428617,0.0010442008497193456
images/train/melanoma/ISIC_0013427.jpg,0.0016977469203993678,0.0008515114895999432
images/train/melanoma/ISIC_0000046.jpg,0.010424481704831123,0.007072299253195524
images/train/melanoma/ISIC_0013874.jpg,0.002360151382163167,0.001146217342466116
images/train/melanoma/ISIC_0014361.jpg,0.002011246746405959,0.0014168875059112906
images/train/melanoma/ISIC_0012930.jpg,0.001985122449696064,0.0011909690219908953
images/train/melanoma/ISIC_0000285.jpg,0.0035222454462200403,0.002284608082845807
images/train/melanoma/ISIC_0000445.jpg,0.005776338279247284,0.004078981000930071
images/train/melanoma/ISIC_0001134.jpg,0.001662074588239193,0.0013003466883674264
images/train/melanoma/ISIC_0012435.jpg,0.0015231359284371138,0.0013373061083257198
images/train/melanoma/ISIC_0013845.jpg,0.004435899201780558,0.003366866847500205
images/train/melanoma/ISIC_0000145.jpg,0.0015149686951190233,0.0010797276627272367
images/train/melanoma/ISIC_0000298.jpg,0.003778144484385848,0.0024760267697274685
images/train/melanoma/ISIC_0000013.jpg,0.003750772215425968,0.0028212598990648985
images/train/melanoma/ISIC_0000142.jpg,0.004605808760970831,0.0029303589835762978
images/train/melanoma/ISIC_0000548.jpg,0.005722248926758766,0.0042926836758852005
images/train/melanoma/ISIC_0014291.jpg,0.009461301378905773,0.0061361114494502544
images/train/melanoma/ISIC_0010372.jpg,0.003112348960712552,0.0018425449961796403
images/train/melanoma/ISIC_0012678.jpg,0.024716077372431755,0.019644495099782944
images/train/melanoma/ISIC_0013359.jpg,0.0037973695434629917,0.0026304852217435837
images/train/melanoma/ISIC_0010231.jpg,0.004522623959928751,0.0029842802323400974
images/train/melanoma/ISIC_0000311.jpg,0.006937035825103521,0.004293603356927633
images/train/melanoma/ISIC_0013832.jpg,0.02695634216070175,0.02137027680873871
images/train/melanoma/ISIC_0000434.jpg,0.003993995487689972,0.0025720461271703243
images/train/melanoma/ISIC_0014518.jpg,0.009817712940275669,0.006391142960637808
images/train/melanoma/ISIC_0000482.jpg,0.000714267895091325,0.00040493501001037657
images/train/melanoma/ISIC_0012715.jpg,0.00698004849255085,0.005184513051062822
images/train/melanoma/ISIC_0000290.jpg,0.00016699977277312428,8.351753058377653e-05
images/train/melanoma/ISIC_0012137.jpg,0.0038366003427654505,0.0021597782615572214
images/train/melanoma/ISIC_0011169.jpg,0.0013077892363071442,0.001015044515952468
images/train/melanoma/ISIC_0010089.jpg,0.0005720268236473203,0.00036202213959768414
images/train/melanoma/ISIC_0000306.jpg,0.007846742868423462,0.0061765010468661785
images/train/melanoma/ISIC_0013840.jpg,0.003433794714510441,0.002431078115478158
images/train/melanoma/ISIC_0000412.jpg,0.003439731430262327,0.00219865539111197
images/train/melanoma/ISIC_0014144.jpg,0.021209146827459335,0.016546370461583138
images/train/melanoma/ISIC_0014171.jpg,0.007592128124088049,0.005303529091179371
images/train/melanoma/ISIC_0014337.jpg,0.03889825940132141,0.02851075865328312
images/train/melanoma/ISIC_0013672.jpg,0.002736307680606842,0.0016996975755319
images/train/melanoma/ISIC_0010251.jpg,0.00034403562312945724,0.0002837992215063423
images/train/melanoma/ISIC_0009898.jpg,0.006989184767007828,0.0056518372148275375
images/train/melanoma/ISIC_0013490.jpg,0.0020897402428090572,0.0010630055330693722
images/train/melanoma/ISIC_0013995.jpg,0.0021122146863490343,0.0012461756123229861
images/train/melanoma/ISIC_0015166.jpg,0.004220676142722368,0.002474389970302582
images/train/melanoma/ISIC_0010329.jpg,0.0061703952960669994,0.0033140259329229593
images/train/melanoma/ISIC_0014238.jpg,0.006843384820967913,0.005176369100809097
images/train/melanoma/ISIC_0013499.jpg,0.027094554156064987,0.020639413967728615
images/train/melanoma/ISIC_0000314.jpg,0.0022613739129155874,0.0015256452606990933
images/train/melanoma/ISIC_0000289.jpg,0.004442145582288504,0.002736309077590704
images/train/melanoma/ISIC_0001100.jpg,0.003342236625030637,0.002682412974536419
images/train/melanoma/ISIC_0014501.jpg,0.005477559752762318,0.0035068001598119736
images/train/melanoma/ISIC_0000174.jpg,0.007449189200997353,0.00594759825617075
images/train/melanoma/ISIC_0014229.jpg,0.0007549374713562429,0.00047122410614974797
images/train/melanoma/ISIC_0000139.jpg,0.004250113386660814,0.0027498139534145594
images/train/melanoma/ISIC_0000162.jpg,0.0035886545665562153,0.0019299042178317904
images/train/melanoma/ISIC_0013610.jpg,0.002355861011892557,0.0018229701090604067
images/train/melanoma/ISIC_0014189.jpg,0.0037594216410070658,0.002400059951469302
images/train/melanoma/ISIC_0013198.jpg,0.0028086621314287186,0.001671455567702651
images/train/melanoma/ISIC_0009955.jpg,0.007030113600194454,0.005309402011334896
images/train/melanoma/ISIC_0010094.jpg,0.001933958614245057,0.0013538597850129008
images/train/melanoma/ISIC_0000301.jpg,0.014653315767645836,0.01013021171092987
images/train/melanoma/ISIC_0015082.jpg,0.0049462513998150826,0.0028171767480671406
images/train/melanoma/ISIC_0000303.jpg,0.009588153101503849,0.005670025013387203
images/train/melanoma/ISIC_0000555.jpg,0.0011877631768584251,0.0007339388248510659
images/train/melanoma/ISIC_0015190.jpg,0.004287679214030504,0.002198148053139448
images/train/melanoma/ISIC_0000307.jpg,0.0010910580167546868,0.0006556864245794713
images/train/melanoma/ISIC_0000282.jpg,0.0006339144892990589,0.00034880530438385904
images/train/melanoma/ISIC_0000299.jpg,0.005736970808357,0.0034653989132493734
images/train/melanoma/ISIC_0010194.jpg,0.0014180999714881182,0.0006924009649083018
images/train/melanoma/ISIC_0010024.jpg,0.00907545629888773,0.008130575530230999
images/train/melanoma/ISIC_0000151.jpg,0.0008963412838056684,0.0006177073810249567
images/train/melanoma/ISIC_0009905.jpg,0.0011583062587305903,0.0007086092955432832
images/train/melanoma/ISIC_0011118.jpg,0.0011703416239470243,0.000755888526327908
images/train/melanoma/ISIC_0012988.jpg,0.0016168960137292743,0.0013222098350524902
images/train/melanoma/ISIC_0014795.jpg,0.005605337209999561,0.002991908695548773
images/train/melanoma/ISIC_0010054.jpg,0.010827112942934036,0.007048801984637976
images/train/melanoma/ISIC_0011136.jpg,0.006592072546482086,0.005080621689558029
images/train/melanoma/ISIC_0014897.jpg,0.0018045530887320638,0.0015090308152139187
images/train/melanoma/ISIC_0000164.jpg,0.005634658504277468,0.003315410576760769
images/train/melanoma/ISIC_0000547.jpg,0.0041772290132939816,0.0023082562256604433
images/train/melanoma/ISIC_0013972.jpg,0.001991007709875703,0.0018040736904367805
images/train/melanoma/ISIC_0001148.jpg,0.004836510866880417,0.00305776740424335
images/train/melanoma/ISIC_0000466.jpg,0.001181153696961701,0.000649405992589891
images/train/melanoma/ISIC_0013969.jpg,0.003822984406724572,0.002939503639936447
images/train/melanoma/ISIC_0012298.jpg,0.0033907205797731876,0.0020992795471102
images/train/melanoma/ISIC_0000172.jpg,0.0044619799591600895,0.003229177091270685
images/train/melanoma/ISIC_0014366.jpg,0.0014394699828699231,0.0007709066267125309
images/train/melanoma/ISIC_0013626.jpg,0.003892475739121437,0.0022191456519067287
images/train/melanoma/ISIC_0000004.jpg,0.000490519916638732,0.00026791528216563165
images/train/melanoma/ISIC_0000152.jpg,0.0018839276162907481,0.0012273924658074975
images/train/melanoma/ISIC_0014360.jpg,0.00854490976780653,0.005902074743062258
images/train/melanoma/ISIC_0000141.jpg,0.001918977708555758,0.001291970256716013
images/train/melanoma/ISIC_0014157.jpg,0.006879641208797693,0.004663562867790461
images/train/melanoma/ISIC_0014476.jpg,0.00603290181607008,0.0036989536602050066
images/train/melanoma/ISIC_0000469.jpg,0.0035864722449332476,0.0018656346946954727
images/train/melanoma/ISIC_0009950.jpg,0.001643371651880443,0.0010530304862186313
images/train/melanoma/ISIC_0013639.jpg,0.004275634419173002,0.003078007372096181
images/train/melanoma/ISIC_0001142.jpg,0.002861534943804145,0.001699791639111936
images/train/melanoma/ISIC_0010267.jpg,0.047383978962898254,0.03408724442124367
images/train/melanoma/ISIC_0000074.jpg,0.002299934858456254,0.0014131107600405812
images/train/melanoma/ISIC_0010265.jpg,0.005355481524020433,0.003459709929302335
images/train/melanoma/ISIC_0013334.jpg,0.0032375704031437635,0.002068883739411831
images/train/melanoma/ISIC_0014788.jpg,0.004865352064371109,0.0037092233542352915
images/train/melanoma/ISIC_0013844.jpg,0.004311193712055683,0.003410919336602092
images/train/melanoma/ISIC_0000030.jpg,0.002983927959576249,0.002090178895741701
images/train/melanoma/ISIC_0014987.jpg,0.006826234515756369,0.0043792519718408585
images/train/melanoma/ISIC_0013573.jpg,0.005042566917836666,0.003339532297104597
images/train/melanoma/ISIC_0014136.jpg,0.0007154433405958116,0.00039318716153502464
images/train/melanoma/ISIC_0014082.jpg,0.0009695067419670522,0.0006366936140693724
images/train/melanoma/ISIC_0014832.jpg,0.0031994571909308434,0.00223380490206182
images/train/melanoma/ISIC_0010011.jpg,0.002020316431298852,0.0013099656207486987
images/train/melanoma/ISIC_0010207.jpg,0.010069992393255234,0.007796945981681347
images/train/melanoma/ISIC_0013775.jpg,0.0024976127315312624,0.0018242959631606936
images/train/melanoma/ISIC_0012208.jpg,0.0026503135450184345,0.0021893109660595655
images/train/melanoma/ISIC_0014062.jpg,0.014998427592217922,0.010307610034942627
images/train/melanoma/ISIC_0012450.jpg,0.0014303014613687992,0.0008597962441854179
images/train/melanoma/ISIC_0010587.jpg,0.0017573698423802853,0.0012669501593336463
images/train/melanoma/ISIC_0014722.jpg,0.004921994637697935,0.0034944918006658554
images/train/melanoma/ISIC_0013079.jpg,0.0019438290037214756,0.001159570412710309
images/train/melanoma/ISIC_0011126.jpg,0.000782180402893573,0.00044915039325132966
images/train/melanoma/ISIC_0000313.jpg,0.005322561599314213,0.0036428372841328382
images/train/melanoma/ISIC_0010000.jpg,0.002213850850239396,0.0012741746613755822
images/train/melanoma/ISIC_0000531.jpg,0.004690384957939386,0.0025959310587495565
images/train/melanoma/ISIC_0000444.jpg,0.0062341163866221905,0.004450725391507149
images/train/melanoma/ISIC_0000393.jpg,0.002944127656519413,0.0018364132847636938
images/train/melanoma/ISIC_0014316.jpg,0.0048612309619784355,0.0028468978125602007
images/train/melanoma/ISIC_0013674.jpg,0.0023620452266186476,0.0016354358522221446
images/train/melanoma/ISIC_0015284.jpg,0.0029213898815214634,0.0019689372275024652
images/train/melanoma/ISIC_0013634.jpg,0.005981853231787682,0.00401155324652791
images/train/melanoma/ISIC_0014372.jpg,0.002191302366554737,0.0010360461892560124
images/train/melanoma/ISIC_0013936.jpg,0.0006334503414109349,0.000443188997451216
images/train/melanoma/ISIC_0014347.jpg,0.003387145232409239,0.0020206058397889137
images/train/melanoma/ISIC_0011315.jpg,0.0020564759615808725,0.0014636432752013206
images/train/melanoma/ISIC_0014922.jpg,0.002276084618642926,0.0016026997473090887
images/train/melanoma/ISIC_0000156.jpg,0.003347474616020918,0.002184094861149788
images/train/melanoma/ISIC_0013141.jpg,0.0033986952621489763,0.0020646159537136555
images/train/melanoma/ISIC_0011305.jpg,0.018047479912638664,0.012957463040947914
images/train/melanoma/ISIC_0000166.jpg,0.0013695992529392242,0.0006568981916643679
images/train/melanoma/ISIC_0013865.jpg,0.009761813096702099,0.006574050523340702
images/train/melanoma/ISIC_0009868.jpg,0.009729712270200253,0.007237161975353956
images/train/melanoma/ISIC_0000077.jpg,0.013641084544360638,0.009456276893615723
images/train/melanoma/ISIC_0010441.jpg,0.00220472551882267,0.0015295459888875484
images/train/melanoma/ISIC_0012749.jpg,0.0011406142730265856,0.0006986567168496549
images/train/melanoma/ISIC_0014183.jpg,0.0005830812151543796,0.00035634846426546574
images/train/melanoma/ISIC_0010364.jpg,0.0018659974448382854,0.0013819209998473525
images/train/melanoma/ISIC_0013831.jpg,0.003507019253447652,0.0024137930013239384
images/train/melanoma/ISIC_0014327.jpg,0.002309535164386034,0.00138135626912117
images/train/melanoma/ISIC_0014891.jpg,0.006434584502130747,0.00447723176330328
images/train/melanoma/ISIC_0014222.jpg,0.011405626311898232,0.008627471514046192
images/train/melanoma/ISIC_0013861.jpg,0.002080907579511404,0.0011154646053910255
images/train/melanoma/ISIC_0000167.jpg,0.002963555045425892,0.0019645916763693094
images/train/melanoma/ISIC_0011348.jpg,0.0020133908838033676,0.001030470710247755
images/train/melanoma/ISIC_0014133.jpg,0.0014541689306497574,0.0010011795675382018
images/train/melanoma/ISIC_0013652.jpg,0.0018659117631614208,0.0011586991604417562
images/train/melanoma/ISIC_0000281.jpg,0.00036235968582332134,0.00020733058045152575
images/train/melanoma/ISIC_0010225.jpg,0.0009328412124887109,0.0005425873096100986
images/train/melanoma/ISIC_0000516.jpg,0.0043970514088869095,0.00290641188621521
images/train/melanoma/ISIC_0014919.jpg,0.0017563464352861047,0.0010072911391034722
images/train/melanoma/ISIC_0010240.jpg,0.006375201977789402,0.004032169468700886
images/train/melanoma/ISIC_0010596.jpg,0.002791623817756772,0.0018839255208149552
images/train/melanoma/ISIC_0014308.jpg,0.005332560744136572,0.0031619970686733723
images/train/melanoma/ISIC_0000026.jpg,0.005414830520749092,0.00397370383143425
images/train/melanoma/ISIC_0000143.jpg,0.0024602683261036873,0.001552659086883068
images/train/melanoma/ISIC_0013525.jpg,0.0007966480334289372,0.0005967795732431114
images/train/melanoma/ISIC_0000395.jpg,0.008592415601015091,0.005698030348867178
images/train/melanoma/ISIC_0015189.jpg,0.00604827469214797,0.004133923444896936
images/train/melanoma/ISIC_0009971.jpg,0.011754256673157215,0.007813150063157082
images/train/melanoma/ISIC_0001140.jpg,0.0019250343320891261,0.0015047421911731362
images/train/melanoma/ISIC_0000513.jpg,0.003014652756974101,0.0018726334674283862
images/train/melanoma/ISIC_0014151.jpg,0.003401128575205803,0.001916945562697947
images/train/melanoma/ISIC_0000551.jpg,0.0040246848948299885,0.0028544694650918245
images/train/melanoma/ISIC_0000413.jpg,0.004530521109700203,0.0026343560311943293
images/train/melanoma/ISIC_0014422.jpg,0.003028311999514699,0.0020020417869091034
images/train/melanoma/ISIC_0010476.jpg,0.0010841864859685302,0.0006338987150229514
images/train/melanoma/ISIC_0014357.jpg,0.017853224650025368,0.014705212786793709
images/train/melanoma/ISIC_0012348.jpg,0.017999019473791122,0.01572035811841488
images/train/melanoma/ISIC_0011163.jpg,0.003351125167682767,0.0022497393656522036
images/train/melanoma/ISIC_0013497.jpg,0.010193790309131145,0.007466665934771299
images/train/melanoma/ISIC_0000155.jpg,0.00045992410741746426,0.00024351140018552542
images/train/melanoma/ISIC_0013839.jpg,0.0018447660841047764,0.0012330595636740327
images/train/melanoma/ISIC_0011344.jpg,0.013012312352657318,0.011801442131400108
images/train/nevus/ISIC_0011304.jpg,0.00206672097556293,0.0015057669952511787
images/train/nevus/ISIC_0013922.jpg,0.0032319535966962576,0.0020324471406638622
images/train/nevus/ISIC_0011143.jpg,0.0036179765593260527,0.002924545668065548
images/train/nevus/ISIC_0012740.jpg,0.0010308347409591079,0.0006846222677268088
images/train/nevus/ISIC_0002806.jpg,0.0006097224541008472,0.000375325238564983
images/train/nevus/ISIC_0006193.jpg,0.0024538433644920588,0.001746679306961596
images/train/nevus/ISIC_0012905.jpg,0.0017302451888099313,0.0011759793851524591
images/train/nevus/ISIC_0000363.jpg,0.0025754370726644993,0.0018884631572291255
images/train/nevus/ISIC_0000088.jpg,0.0034924992360174656,0.00247189006768167
images/train/nevus/ISIC_0012413.jpg,0.0017540967091917992,0.0014797043986618519
images/train/nevus/ISIC_0014073.jpg,0.006025620736181736,0.00401771254837513
images/train/nevus/ISIC_0014713.jpg,0.003969322890043259,0.0031362485606223345
images/train/nevus/ISIC_0011144.jpg,0.0012789686443284154,0.0007741458830423653
images/train/nevus/ISIC_0000012.jpg,0.007153698243200779,0.005343087483197451
images/train/nevus/ISIC_0007557.jpg,0.0013852497795596719,0.0009703910909593105
images/train/nevus/ISIC_0013306.jpg,0.002839723601937294,0.0019742988515645266
images/train/nevus/ISIC_0010861.jpg,0.008308769203722477,0.005117077846080065
images/train/nevus/ISIC_0012735.jpg,0.0018115625716745853,0.0012634026352316141
images/train/nevus/ISIC_0000080.jpg,0.0007767544593662024,0.0005410379962995648
images/train/nevus/ISIC_0010854.jpg,0.01954512856900692,0.017559219151735306
images/train/nevus/ISIC_0012826.jpg,0.0021034867968410254,0.0014651753008365631
images/train/nevus/ISIC_0008992.jpg,0.002322099870070815,0.001831134082749486
images/train/nevus/ISIC_0011110.jpg,0.0007136257481761277,0.0005266249063424766
images/train/nevus/ISIC_0014174.jpg,0.0015133728738874197,0.0008057128870859742
images/train/nevus/ISIC_0010186.jpg,0.00778315681964159,0.00506237056106329
images/train/nevus/ISIC_0004115.jpg,0.0018267923733219504,0.0012812966015189886
images/train/nevus/ISIC_0013187.jpg,0.002361536957323551,0.0012769842287525535
images/train/nevus/ISIC_0013124.jpg,0.002366989618167281,0.0016231911722570658
images/train/nevus/ISIC_0013090.jpg,0.007916064001619816,0.00625214446336031
images/train/nevus/ISIC_0012739.jpg,0.003275406314060092,0.0021025417372584343
images/train/nevus/ISIC_0000224.jpg,0.0038062799721956253,0.0023789124097675085
images/train/nevus/ISIC_0000341.jpg,0.005866422783583403,0.004251574631780386
images/train/nevus/ISIC_0000261.jpg,0.010175919160246849,0.00842617079615593
images/train/nevus/ISIC_0013329.jpg,0.0014473756309598684,0.001032306463457644
images/train/nevus/ISIC_0002948.jpg,0.0017875968478620052,0.0010918880579993129
images/train/nevus/ISIC_0000015.jpg,0.0025047152303159237,0.0017177987610921264
images/train/nevus/ISIC_0000338.jpg,0.0027939670253545046,0.0020403480157256126
images/train/nevus/ISIC_0010064.jpg,0.0006695679039694369,0.000465614051790908
images/train/nevus/ISIC_0014915.jpg,0.002319216262549162,0.001366080716252327
images/train/nevus/ISIC_0010449.jpg,0.0040594832971692085,0.002567008603364229
images/train/nevus/ISIC_0008280.jpg,0.0012941338354721665,0.0010532382875680923
images/train/nevus/ISIC_0000208.jpg,0.003695852356031537,0.002300133230164647
images/train/nevus/ISIC_0000177.jpg,0.001795165124349296,0.0013372269459068775
images/train/nevus/ISIC_0013719.jpg,0.00045637384755536914,0.0002603872853796929
images/train/nevus/ISIC_0012873.jpg,0.003212355077266693,0.001957095228135586
images/train/nevus/ISIC_0008807.jpg,0.0012427078327164054,0.0008197110146284103
images/train/nevus/ISIC_0010074.jpg,0.010010644793510437,0.008434169925749302
images/train/nevus/ISIC_0010570.jpg,0.005328438710421324,0.003542735008522868
images/train/nevus/ISIC_0000361.jpg,0.0012828054605051875,0.0007607978768646717
images/train/nevus/ISIC_0000490.jpg,0.004446258768439293,0.003261387813836336
images/train/nevus/ISIC_0000349.jpg,0.004111769143491983,0.0032767299562692642
images/train/nevus/ISIC_0000132.jpg,0.012537489645183086,0.010212639346718788
images/train/nevus/ISIC_0012877.jpg,0.005258441902697086,0.0037411130033433437
images/train/nevus/ISIC_0000101.jpg,0.011677774600684643,0.008552263490855694
images/train/nevus/ISIC_0000346.jpg,0.002625362016260624,0.0015807506861165166
images/train/nevus/ISIC_0008552.jpg,0.001209367299452424,0.0007807741640135646
images/train/nevus/ISIC_0009909.jpg,0.0059079271741211414,0.004488059319555759
images/train/nevus/ISIC_0000003.jpg,0.0009749765158630908,0.000640476297121495
images/train/nevus/ISIC_0000091.jpg,0.00263182888738811,0.0018863747827708721
images/train/nevus/ISIC_0000265.jpg,0.00018104199261870235,0.00011000342783518136
images/train/nevus/ISIC_0006795.jpg,0.002166049787774682,0.0015212249709293246
images/train/nevus/ISIC_0012179.jpg,0.003118866588920355,0.0023934978526085615
images/train/nevus/ISIC_0014779.jpg,0.0040909647941589355,0.0023181294091045856
images/train/nevus/ISIC_0014286.jpg,0.001286021084524691,0.0008164591272361577
images/train/nevus/ISIC_0000016.jpg,0.006627290975302458,0.005199291277676821
images/train/nevus/ISIC_0012676.jpg,0.003253356786444783,0.0026890013832598925
images/train/nevus/ISIC_0000515.jpg,0.0017150712665170431,0.0011581293074414134
images/train/nevus/ISIC_0013140.jpg,0.001911263563670218,0.0011862418614327908
images/train/nevus/ISIC_0014778.jpg,0.006711217109113932,0.0057465569116175175
images/train/nevus/ISIC_0010018.jpg,0.002911850344389677,0.0019568519201129675
images/train/nevus/ISIC_0012677.jpg,0.005173382814973593,0.0042615290731191635
images/train/nevus/ISIC_0000097.jpg,0.0036042339634150267,0.002545566763728857
images/train/nevus/ISIC_0010059.jpg,0.0019339428981766105,0.0011689241509884596
images/train/nevus/ISIC_0010368.jpg,0.0007937318296171725,0.0004838594177272171
images/train/nevus/ISIC_0000258.jpg,0.00535227544605732,0.0031575444154441357
images/train/nevus/ISIC_0013456.jpg,0.002166198333725333,0.0017682042671367526
images/train/nevus/ISIC_0010858.jpg,0.0016347505152225494,0.001023966120555997
images/train/nevus/ISIC_0002107.jpg,0.0021232874132692814,0.001544289872981608
images/train/nevus/ISIC_0013425.jpg,0.002517352346330881,0.0019311491632834077
images/train/nevus/ISIC_0009925.jpg,0.0007399771129712462,0.00041167554445564747
images/train/nevus/ISIC_0000111.jpg,0.0007586565334349871,0.0004379972815513611
images/train/nevus/ISIC_0000409.jpg,0.001175214652903378,0.0007830208633095026
images/train/nevus/ISIC_0013126.jpg,0.002203590702265501,0.0016175530618056655
images/train/nevus/ISIC_0012508.jpg,0.0038704772014170885,0.002591075375676155
images/train/nevus/ISIC_0009923.jpg,0.0008948796312324703,0.000496586028020829
images/train/nevus/ISIC_0012257.jpg,0.0018399842083454132,0.0015059196157380939
images/train/nevus/ISIC_0011101.jpg,0.003292535664513707,0.002226686803624034
images/train/nevus/ISIC_0000475.jpg,0.0013516942271962762,0.0009442950249649584
images/train/nevus/ISIC_0012213.jpg,0.0021276071202009916,0.0016233759233728051
images/train/nevus/ISIC_0000096.jpg,0.007259572856128216,0.004922338295727968
images/train/nevus/ISIC_0013340.jpg,0.013609368354082108,0.009207378141582012
images/train/nevus/ISIC_0010086.jpg,0.0020416979677975178,0.0013190762838348746
images/train/nevus/ISIC_0000112.jpg,0.002399758668616414,0.0013864535139873624
images/train/nevus/ISIC_0002439.jpg,0.00453605642542243,0.0030838430393487215
images/train/nevus/ISIC_0013888.jpg,0.002131947549059987,0.0013040819903835654
images/train/nevus/ISIC_0009931.jpg,0.0009307869477197528,0.0006513329572044313
images/train/nevus/ISIC_0013012.jpg,0.0012512097600847483,0.0009902736637741327
images/train/nevus/ISIC_0014680.jpg,0.0033379346132278442,0.002102203667163849
images/train/nevus/ISIC_0000345.jpg,0.007221788167953491,0.005022605415433645
images/train/nevus/ISIC_0009078.jpg,0.0005617416463792324,0.0004077293851878494
images/train/nevus/ISIC_0013862.jpg,0.0028341382276266813,0.0016642054542899132
images/train/nevus/ISIC_0010460.jpg,0.013677305541932583,0.008291996084153652
images/train/nevus/ISIC_0004168.jpg,0.00591001333668828,0.0050707124173641205
images/train/nevus/ISIC_0010479.jpg,0.006156354211270809,0.004833954386413097
images/train/nevus/ISIC_0013025.jpg,0.0008749753469601274,0.0005838132929056883
images/train/nevus/ISIC_0014433.jpg,0.0019851557444781065,0.0010663251159712672
images/train/nevus/ISIC_0010853.jpg,0.003170012729242444,0.002258733846247196
images/train/nevus/ISIC_0000387.jpg,0.004990691319108009,0.003699647728353739
images/train/nevus/ISIC_0004166.jpg,0.0008039552485570312,0.0007150167948566377
images/train/nevus/ISIC_0013224.jpg,0.0012048514327034354,0.0006365588051266968
images/train/nevus/ISIC_0013084.jpg,0.0010413435520604253,0.0006488110520876944
images/train/nevus/ISIC_0000000.jpg,0.0022589964792132378,0.0015714127803221345
images/train/nevus/ISIC_0012187.jpg,0.00356141640804708,0.0023764679208397865
images/train/nevus/ISIC_0010574.jpg,0.0026078554801642895,0.0018488550558686256
